5,Friday,7AM,8AM,18MFF-0045,555 CALIFORNIA ST,7:30am-8am: Set-up at 400 Pine St,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181500,,07:00,08:00,10460000,04/13/2011 12:44:45 PM,04/13/2011 12:45:01 PM,0259,026,Y,John's Catering #5,6011600.74638,2116684.98508,37.792666897372627,-122.40378528028928,"(37.7926668973726, -122.403785280289)"
3,Wednesday,11AM,12PM,18MFF-0045,270 MASONIC AVE,11:45am-12pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181511,,11:00,12:00,8845101,04/13/2011 03:06:29 PM,04/13/2011 03:06:47 PM,1111,002,Y,John's Catering #5,5999007.46192,2111999.80504,37.779091053942551,-122.44702105228016,"(37.7790910539426, -122.44702105228)"
3,Wednesday,2PM,3PM,18MFF-0045,1830 HARRISON ST,2:30pm-2:45pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181515,,14:00,15:00,6742000,04/13/2011 03:10:55 PM,04/13/2011 03:11:13 PM,3550,020,Y,John's Catering #5,6008637.23285,2107758.3607,37.767990517137747,-122.41340760396706,"(37.7679905171377, -122.413407603967)"
4,Thursday,11AM,12PM,18MFF-0045,50 IVY ST,50 Ivy St: 11:10am-11:25am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181509,,11:00,12:00,0,04/13/2011 03:02:09 PM,04/13/2011 03:02:25 PM,0811,001,Y,John's Catering #5,6007197.302,2111480.029,37.778128379733751,-122.41865212999701,"(37.7781283797338, -122.418652129997)"
1,Monday,9AM,10AM,18MFF-0045,1900 03RD ST,9:30am-9:40am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181503,,09:00,10:00,186201,04/13/2011 12:49:12 PM,04/13/2011 12:49:27 PM,3992,003,Y,John's Catering #5,6015644.28031,2106742.6559,37.765592544808818,-122.38909986023742,"(37.7655925448088, -122.389099860237)"
4,Thursday,7AM,8AM,18MFF-0045,555 CALIFORNIA ST,7:30am-8am: Set-up at 400 Pine St,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181500,,07:00,08:00,10460000,04/13/2011 12:44:45 PM,04/13/2011 12:45:01 PM,0259,026,Y,John's Catering #5,6011600.74638,2116684.98508,37.792666897372627,-122.40378528028928,"(37.7926668973726, -122.403785280289)"
4,Thursday,12PM,1PM,18MFF-0045,400 HOWARD ST,"Set-up at 15 Natoma St: 6:45am-7am, 10:10am-10:15am, 12:10pm-12:15pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181506,,12:00,13:00,9506000,04/13/2011 01:01:09 PM,04/13/2011 01:01:38 PM,3720,008,Y,John's Catering #5,6014048.2034,2115391.83668,37.789252634479375,-122.39522629617119,"(37.7892526344794, -122.395226296171)"
2,Tuesday,12PM,1PM,18MFF-0045,300 HOWARD ST,"6am-6:15am, 12:30pm-12:40pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181514,,12:00,13:00,7031000,04/13/2011 03:09:50 PM,04/13/2011 03:10:17 PM,3719,009,Y,John's Catering #5,6014306.08845,2115638.54736,37.789944383269145,-122.39435131895384,"(37.7899443832691, -122.394351318954)"
5,Friday,11AM,12PM,18MFF-0045,50 IVY ST,50 Ivy St: 11:10am-11:25am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181509,,11:00,12:00,0,04/13/2011 03:02:09 PM,04/13/2011 03:02:25 PM,0811,001,Y,John's Catering #5,6007197.302,2111480.029,37.778128379733751,-122.41865212999701,"(37.7781283797338, -122.418652129997)"
1,Monday,6AM,7AM,18MFF-0045,300 HOWARD ST,"6am-6:15am, 12:30pm-12:40pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181514,,06:00,07:00,7031000,04/13/2011 03:09:50 PM,04/13/2011 03:10:17 PM,3719,009,Y,John's Catering #5,6014306.08845,2115638.54736,37.789944383269145,-122.39435131895384,"(37.7899443832691, -122.394351318954)"
2,Tuesday,2PM,3PM,18MFF-0045,1830 HARRISON ST,2:30pm-2:45pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181515,,14:00,15:00,6742000,04/13/2011 03:10:55 PM,04/13/2011 03:11:13 PM,3550,020,Y,John's Catering #5,6008637.23285,2107758.3607,37.767990517137747,-122.41340760396706,"(37.7679905171377, -122.413407603967)"
1,Monday,7AM,7PM,16MFF-0139,201 BAY SHORE BLVD,Truck (Trailer) located on Bayshore,"Fried Chicken, Fried Fish, Greens, Mac & Cheese, Peach Cobbler, and String beans",848184,,07:00,19:00,2799106,09/08/2016 04:43:08 PM,09/08/2016 04:43:50 PM,5559,021,N,Reecees Soulicious,6011202.19453,2099389.81019,37.745156012803449,-122.40394665967349,"(37.7451560128034, -122.403946659673)"
1,Monday,11AM,12PM,18MFF-0045,270 MASONIC AVE,11:45am-12pm,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181511,,11:00,12:00,8845101,04/13/2011 03:06:29 PM,04/13/2011 03:06:47 PM,1111,002,Y,John's Catering #5,5999007.46192,2111999.80504,37.779091053942551,-122.44702105228016,"(37.7790910539426, -122.44702105228)"
3,Wednesday,9AM,10AM,18MFF-0045,180 REDWOOD ST,9:55am-10:05am: Set-up at 120 Redwood St,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181505,,09:00,10:00,10955000,04/13/2011 12:54:43 PM,04/13/2011 12:56:20 PM,0766,013,Y,John's Catering #5,6006840.40244,2112413.12992,37.780670348963923,-122.41995300957544,"(37.7806703489639, -122.419953009575)"
3,Wednesday,10AM,11AM,18MFF-0045,400 HOWARD ST,"Set-up at 15 Natoma St: 6:45am-7am, 10:10am-10:15am, 12:10pm-12:15pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181506,,10:00,11:00,9506000,04/13/2011 01:01:09 PM,04/13/2011 01:01:38 PM,3720,008,Y,John's Catering #5,6014048.2034,2115391.83668,37.789252634479375,-122.39522629617119,"(37.7892526344794, -122.395226296171)"
3,Wednesday,12PM,1PM,18MFF-0045,400 HOWARD ST,"Set-up at 15 Natoma St: 6:45am-7am, 10:10am-10:15am, 12:10pm-12:15pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181506,,12:00,13:00,9506000,04/13/2011 01:01:09 PM,04/13/2011 01:01:38 PM,3720,008,Y,John's Catering #5,6014048.2034,2115391.83668,37.789252634479375,-122.39522629617119,"(37.7892526344794, -122.395226296171)"
3,Wednesday,3PM,4PM,18MFF-0045,251 11TH ST,"Set-up at 253 11th St: 10:25am-10:30am, 3pm-3:05pm. 1480 Folsom 3pm-3:05pm","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",1181516,,15:00,16:00,513000,04/13/2011 03:23:38 PM,04/13/2011 03:24:07 PM,3517,015,Y,John's Catering #5,6008300.48932,2109398.59891,37.772475314091146,-122.41468845701533,"(37.7724753140911, -122.414688457015)"
5,Friday,10AM,11AM,18MFF-0046,101 EXECUTIVE PARK BLVD,10:00am-10:05am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",1181728,,10:00,11:00,5372202,08/29/2011 04:52:48 PM,08/29/2011 04:53:06 PM,4991,241,Y,Golden Catering,6013626.81853,2086973.71432,37.711199100308754,-122.39469333939546,"(37.7111991003088, -122.394693339395)"
3,Wednesday,8AM,9AM,18MFF-0048,1400 MINNESOTA ST,"8:20am-8:30am, 11:15am-11:20am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181831,,08:00,09:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,018,Y,Anas Goodies Catering,6015358.18008,2101883.80675,37.752235321929312,-122.38975002217003,"(37.7522353219293, -122.38975002217)"
2,Tuesday,12PM,1PM,18MFF-0050,1570 BURKE AVE,"7:15am-7:20am, 10:00am-10:05am, 12:15pm-12:20pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181889,,12:00,13:00,3376000,06/07/2011 04:06:49 PM,06/07/2011 04:07:23 PM,5203,066,Y,Park's Catering,6016270.58146,2099130.191,37.744725016832071,-122.38640279385733,"(37.7447250168321, -122.386402793857)"
2,Tuesday,12PM,1PM,18MFF-0048,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181837,,12:00,13:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,012,Y,Anas Goodies Catering,6015407.52592,2106068.769,37.763729070531554,-122.38987167228409,"(37.7637290705316, -122.389871672284)"
3,Wednesday,9AM,10AM,18MFF-0048,601 MARIPOSA ST,"9:40am-9:45am, 12:20pm-12:25pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181841,,09:00,10:00,8714000,10/24/2011 04:15:23 PM,10/24/2011 04:15:45 PM,3996,013,Y,Anas Goodies Catering,6015409.88913,2106241.56276,37.764203655834031,-122.38987556921106,"(37.764203655834, -122.389875569211)"
2,Tuesday,11AM,12PM,18MFF-0048,3150 03RD ST,"9:00am-9:05am, 11:25am-11:30am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181836,,11:00,12:00,196000,10/24/2011 04:05:10 PM,10/24/2011 04:05:34 PM,4355,006,Y,Anas Goodies Catering,6015963.74579,2100918.19989,37.749617529110104,-122.38758850132585,"(37.7496175291101, -122.387588501326)"
4,Thursday,11AM,12PM,18MFF-0048,3305 03RD ST,Set-up at 429 Amador St: 11:00am-11:05am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181848,,11:00,12:00,197101,10/24/2011 04:23:52 PM,10/24/2011 04:24:09 PM,4502A,002,Y,Anas Goodies Catering,6016067.65644,2100153.34551,37.747523152855791,-122.38717582851899,"(37.7475231528558, -122.387175828519)"
5,Friday,12PM,1PM,18MFF-0050,1575 BURKE AVE,"1575 BURKE - 7:25am-7:30am, 12:25pm-12:30pm. 1585 BURKE 9:55am-10:00am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181908,,12:00,13:00,3376000,06/17/2011 02:52:28 PM,06/17/2011 02:53:01 PM,5203,043,Y,Park's Catering,6016221.53623,2099116.91482,37.744685848163229,-122.3865714588034,"(37.7446858481632, -122.386571458803)"
4,Thursday,8AM,9AM,18MFF-0048,1315 ARMSTRONG AVE,8:40am-8:45am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181833,,08:00,09:00,2458000,10/24/2011 04:01:22 PM,10/24/2011 04:01:38 PM,4851,017,Y,Anas Goodies Catering,6015946.96825,2091286.24794,37.723169207255417,-122.38697483362037,"(37.7231692072554, -122.38697483362)"
3,Wednesday,8AM,9AM,18MFF-0048,208 PENNSYLVANIA AVE,8:35am-8:40am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181832,,08:00,09:00,10332000,10/24/2011 04:00:09 PM,10/24/2011 04:00:41 PM,4000,053,Y,Anas Goodies Catering,6014276.99716,2106153.21178,37.763898172111993,-122.39378776345623,"(37.763898172112, -122.393787763456)"
3,Wednesday,10AM,11AM,18MFF-0046,301 EXECUTIVE PARK BLVD,10:10am-10:25am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",1181729,,10:00,11:00,5374000,08/29/2011 04:56:30 PM,08/29/2011 04:56:43 PM,4991,240,Y,Golden Catering,6014761.54077,2086930.26079,37.711142808617247,-122.39076839082233,"(37.7111428086172, -122.390768390822)"
4,Thursday,9AM,10AM,18MFF-0047,1265 GROVE ST,9:10am to 9:15am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",1181738,,09:00,10:00,6563000,05/12/2011 07:53:00 AM,05/12/2011 07:53:33 AM,1202,002D,Y,BH & MT LLC,6001768.44576,2110797.36371,37.775946808877805,-122.43738357760583,"(37.7759468088778, -122.437383577606)"
5,Friday,11AM,12PM,18MFF-0049,151 EXECUTIVE PARK BLVD,"9:45am-9:50am, 11:50am-11:55am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1181881,,11:00,12:00,51657000,03/28/2012 04:42:00 PM,04/10/2012 09:55:28 AM,4991,089,Y,Quan Catering,6013914.933,2087053.31143,37.711433672924784,-122.39370310438161,"(37.7114336729248, -122.393703104382)"
3,Wednesday,11AM,12PM,18MFF-0048,1040 MARIPOSA ST,11:35am-11:40am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181852,,11:00,12:00,8717000,10/24/2011 04:29:02 PM,10/24/2011 04:29:18 PM,3987,012,Y,Anas Goodies Catering,6014176.39047,2106211.41534,37.764052394986564,-122.39413980941674,"(37.7640523949866, -122.394139809417)"
4,Thursday,11AM,12PM,18MFF-0050,Assessors Block 4645/Lot015,Setup at 894 Innes Ave. 11:45am-11:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181907,,11:00,12:00,7254000,06/10/2011 09:37:16 AM,06/10/2011 09:37:36 AM,4645,015,Y,Park's Catering,6019359.973,2094482.884,37.732134951922227,-122.37539807856734,"(37.7321349519222, -122.375398078567)"
4,Thursday,6AM,8AM,18MFF-0050,2323 CESAR CHAVEZ ST,6:40am-7:10am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181888,,06:00,08:00,2477000,06/07/2011 04:04:22 PM,06/07/2011 04:04:40 PM,4342,001,Y,Park's Catering,6012395.86305,2100936.77037,37.749470250725771,-122.39992774560447,"(37.7494702507258, -122.399927745604)"
4,Thursday,10AM,11AM,18MFF-0047,2145 MARKET ST,10:45am to 11am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",1181742,,10:00,11:00,8764101,05/12/2011 08:15:29 AM,10/24/2011 04:39:00 PM,3543,003B,Y,BH & MT LLC,6003915.64989,2107389.84263,37.766712422593429,-122.42971274952478,"(37.7667124225934, -122.429712749525)"
2,Tuesday,9AM,10AM,18MFF-0047,1265 GROVE ST,9:10am to 9:15am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",1181738,,09:00,10:00,6563000,05/12/2011 07:53:00 AM,05/12/2011 07:53:33 AM,1202,002D,Y,BH & MT LLC,6001768.44576,2110797.36371,37.775946808877805,-122.43738357760583,"(37.7759468088778, -122.437383577606)"
4,Thursday,10AM,11AM,18MFF-0050,3450 03RD ST,10:25am-10:30am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181902,,10:00,11:00,198201,06/07/2011 04:31:45 PM,06/07/2011 04:32:12 PM,5211,029,Y,Park's Catering,6015841.40345,2099487.67011,37.745682814255154,-122.38791176143263,"(37.7456828142552, -122.387911761433)"
5,Friday,11AM,12PM,18MFF-0050,Assessors Block 4644/Lot008,"Setup at 780 Innes Ave. 6:20am-6:30am, 10:10am-10:15am, 11:50am-12:00pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181887,,11:00,12:00,7253000,06/07/2011 03:53:06 PM,06/07/2011 03:53:52 PM,4644,008,Y,Park's Catering,6019956.89,2094023.408,37.730906150359694,-122.37330257748522,"(37.7309061503597, -122.373302577485)"
3,Wednesday,7AM,8AM,18MFF-0048,1420 CARROLL AVE,Set-up at 1440 Carroll Ave: 7:50am-7:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181827,,07:00,08:00,3736000,10/24/2011 03:49:32 PM,10/24/2011 03:49:44 PM,4879,023,Y,Anas Goodies Catering,6015073.45753,2091290.27561,37.723131859965768,-122.38999469607589,"(37.7231318599658, -122.389994696076)"
5,Friday,9AM,10AM,18MFF-0048,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181837,,09:00,10:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,012,Y,Anas Goodies Catering,6015407.52592,2106068.769,37.763729070531554,-122.38987167228409,"(37.7637290705316, -122.389871672284)"
4,Thursday,11AM,12PM,18MFF-0050,Assessors Block 4755/Lot049,"Setup at 800 Fitch St (NWC of Arelius & Quesada). 6:10am-6:20am, 10:05am-10:10am","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181906,,11:00,12:00,5582000,06/10/2011 09:26:43 AM,06/10/2011 09:30:35 AM,4755,049,Y,Park's Catering,6018439.93443,2092406.50106,37.726382932182176,-122.37843478266778,"(37.7263829321822, -122.378434782668)"
5,Friday,9AM,10AM,18MFF-0050,220 NEWHALL ST,9:25am-9:30am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181898,,09:00,10:00,9563000,06/07/2011 04:28:05 PM,06/07/2011 04:28:21 PM,5203,040,Y,Park's Catering,6016884.58869,2098303.46151,37.742488955110943,-122.38422209048858,"(37.7424889551109, -122.384222090489)"
4,Thursday,8AM,9AM,18MFF-0050,220 RANKIN ST,"8:45am-8:50am, 12:40pm-12:50pm (all M-F)","Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181895,,08:00,09:00,10927000,06/07/2011 04:17:28 PM,06/07/2011 04:18:33 PM,5215,016,Y,Park's Catering,6014717.20306,2099489.3611,37.745625113681612,-122.3917992291949,"(37.7456251136816, -122.391799229195)"
3,Wednesday,8AM,9AM,18MFF-0048,815 TENNESSEE ST,8:10am-8:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181829,,08:00,09:00,12484000,10/24/2011 03:54:20 PM,10/24/2011 03:54:32 PM,4059,001B,Y,Anas Goodies Catering,6015493.18519,2105257.14187,37.761505267483315,-122.38951871476132,"(37.7615052674833, -122.389518714761)"
1,Monday,8AM,9AM,18MFF-0050,1650 DAVIDSON AVE,8:35am-8:40am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181894,,08:00,09:00,4615000,06/07/2011 04:16:16 PM,06/07/2011 04:16:47 PM,5215,022,Y,Park's Catering,6014534.60846,2099729.91433,37.746275484359074,-122.39244744150491,"(37.7462754843591, -122.392447441505)"
5,Friday,7AM,8AM,18MFF-0049,3305 03RD ST,"Set-up at 696 Amador St: 7:00am-8:00am, 10:20am-10:30am, 11:40am-11:50am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",1181882,,07:00,08:00,15086000,04/10/2012 09:51:35 AM,04/10/2012 09:55:52 AM,4502A,002,Y,Quan Catering,6016067.65644,2100153.34551,37.747523152855791,-122.38717582851899,"(37.7475231528558, -122.387175828519)"
3,Wednesday,10AM,11AM,18MFF-0047,2145 MARKET ST,10:45am to 11am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",1181742,,10:00,11:00,8764101,05/12/2011 08:15:29 AM,10/24/2011 04:39:00 PM,3543,003B,Y,BH & MT LLC,6003915.64989,2107389.84263,37.766712422593429,-122.42971274952478,"(37.7667124225934, -122.429712749525)"
3,Wednesday,8AM,9AM,18MFF-0050,2020 EVANS AVE,8:25am-8:30am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181893,,08:00,09:00,5340000,06/07/2011 04:15:15 PM,06/07/2011 04:15:31 PM,4347A,000,Y,Park's Catering,6013465.91180051,2100189.50722397,37.747478024045208,-122.39617509638114,"(37.7474780240452, -122.396175096381)"
2,Tuesday,9AM,10AM,18MFF-0050,190 NAPOLEON ST,9:45am-9:50am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181900,,09:00,10:00,9504000,06/07/2011 04:29:45 PM,06/07/2011 04:30:01 PM,4343,004,Y,Park's Catering,6012675.556,2100057.45362,37.747071424904966,-122.39889884667507,"(37.747071424905, -122.398898846675)"
2,Tuesday,12PM,1PM,18MFF-0048,951 INDIANA ST,12:00pm-12:06pm,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181856,,12:00,13:00,7195000,10/24/2011 04:32:03 PM,10/24/2011 04:32:20 PM,4106,024,Y,Anas Goodies Catering,6014993.98346,2104151.16802,37.758440810169724,-122.39116795309165,"(37.7584408101697, -122.391167953092)"
3,Wednesday,11AM,12PM,18MFF-0048,1090 26TH ST,11:50am-11:55am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181854,,11:00,12:00,1500000,10/24/2011 04:30:34 PM,10/24/2011 04:30:51 PM,4293,015,Y,Anas Goodies Catering,6015145.52428,2101602.52301,37.75145118150958,-122.39046577303068,"(37.7514511815096, -122.390465773031)"
1,Monday,10AM,11AM,18MFF-0048,1411 MARKET ST,Set-up at 40 10th St: 10:00am-10:10am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181845,,10:00,11:00,8754101,10/24/2011 04:20:05 PM,10/24/2011 04:20:24 PM,3507,041,Y,Anas Goodies Catering,6007474.27274,2110802.03962,37.776282373027279,-122.41764591907676,"(37.7762823730273, -122.417645919077)"
1,Monday,8AM,9AM,18MFF-0050,250 NAPOLEON ST,8:00am-8:10am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",1181891,,08:00,09:00,9504000,06/07/2011 04:11:10 PM,06/07/2011 04:11:26 PM,4343,021,Y,Park's Catering,6012192.74813,2099863.29763,37.746511399735873,-122.40055472971521,"(37.7465113997359, -122.400554729715)"
1,Monday,8AM,9AM,18MFF-0048,1400 MINNESOTA ST,"8:20am-8:30am, 11:15am-11:20am","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181831,,08:00,09:00,9061000,10/24/2011 03:56:07 PM,10/24/2011 03:59:20 PM,4293,018,Y,Anas Goodies Catering,6015358.18008,2101883.80675,37.752235321929312,-122.38975002217003,"(37.7522353219293, -122.38975002217)"
4,Thursday,8AM,9AM,18MFF-0048,998 INDIANA ST,8:15am-8:20am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181830,,08:00,09:00,7195000,10/24/2011 03:55:05 PM,10/24/2011 03:55:20 PM,4105,011,Y,Anas Goodies Catering,6014965.7196,2103933.52082,37.757841629137921,-122.39125048905733,"(37.7578416291379, -122.391250489057)"
1,Monday,9AM,10AM,18MFF-0048,640 TENNESSEE ST,"9:10am-9:15am, 12:25pm-12:30pm","Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181837,,09:00,10:00,12482000,10/24/2011 04:09:50 PM,10/24/2011 04:10:14 PM,3996,012,Y,Anas Goodies Catering,6015407.52592,2106068.769,37.763729070531554,-122.38987167228409,"(37.7637290705316, -122.389871672284)"
5,Friday,8AM,9AM,18MFF-0048,815 TENNESSEE ST,8:10am-8:15am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181829,,08:00,09:00,12484000,10/24/2011 03:54:20 PM,10/24/2011 03:54:32 PM,4059,001B,Y,Anas Goodies Catering,6015493.18519,2105257.14187,37.761505267483315,-122.38951871476132,"(37.7615052674833, -122.389518714761)"
1,Monday,9AM,10AM,18MFF-0048,1750 FOLSOM ST,9:15am-9:20am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",1181838,,09:00,10:00,5687000,10/24/2011 04:10:53 PM,10/24/2011 04:11:10 PM,3530,006,Y,Anas Goodies Catering,6007987.79461,2108149.25111,37.769027325398277,-122.41568162611925,"(37.7690273253983, -122.415681626119)"
